Entity	Label1	Label2
http://purl.obolibrary.org/obo/LANG_1000399	Attié	
http://purl.obolibrary.org/obo/LANG_1000400	Atikamekw	
http://purl.obolibrary.org/obo/LANG_1000401	Ati	
http://purl.obolibrary.org/obo/LANG_1000402	Mt. Iraya Agta	
http://purl.obolibrary.org/obo/LANG_1000403	Ata	
http://purl.obolibrary.org/obo/LANG_1000404	Ashtiani	
http://purl.obolibrary.org/obo/LANG_1000405	Atong (Cameroon)	
http://purl.obolibrary.org/obo/LANG_1000406	Pudtol Atta	
http://purl.obolibrary.org/obo/LANG_1000407	Aralle-Tabulahan	
http://purl.obolibrary.org/obo/LANG_1000408	Waimiri-Atroari	
http://purl.obolibrary.org/obo/LANG_1000409	Gros Ventre	
http://purl.obolibrary.org/obo/LANG_1000410	Pamplona Atta	
http://purl.obolibrary.org/obo/LANG_1000411	Reel	
http://purl.obolibrary.org/obo/LANG_1000412	Northern Altai	
http://purl.obolibrary.org/obo/LANG_1000413	Atsugewi	
http://purl.obolibrary.org/obo/LANG_1000414	Arutani	
http://purl.obolibrary.org/obo/LANG_1000415	Aneityum	
http://purl.obolibrary.org/obo/LANG_1000416	Arta	
http://purl.obolibrary.org/obo/LANG_1000417	Asumboa	
http://purl.obolibrary.org/obo/LANG_1000418	Alugu	
http://purl.obolibrary.org/obo/LANG_1000419	Waorani	
http://purl.obolibrary.org/obo/LANG_1000420	Anuta	
http://purl.obolibrary.org/obo/LANG_1000421	Aguna	
http://purl.obolibrary.org/obo/LANG_1000422	Aushi	
http://purl.obolibrary.org/obo/LANG_1000423	Anuki	
http://purl.obolibrary.org/obo/LANG_1000424	Awjilah	
http://purl.obolibrary.org/obo/LANG_1000425	Heyo	
http://purl.obolibrary.org/obo/LANG_1000426	Aulua	
http://purl.obolibrary.org/obo/LANG_1000427	Asu (Nigeria)	
http://purl.obolibrary.org/obo/LANG_1000428	Molmo One	
http://purl.obolibrary.org/obo/LANG_1000429	Auyokawa	
http://purl.obolibrary.org/obo/LANG_1000430	Makayam	
http://purl.obolibrary.org/obo/LANG_1000431	Anus	
http://purl.obolibrary.org/obo/LANG_1000432	Aruek	
http://purl.obolibrary.org/obo/LANG_1000433	Austral	
http://purl.obolibrary.org/obo/LANG_1000434	Auye	
http://purl.obolibrary.org/obo/LANG_1000435	Awyi	
http://purl.obolibrary.org/obo/LANG_1000436	Aurá	
http://purl.obolibrary.org/obo/LANG_1000437	Awiyaana	
http://purl.obolibrary.org/obo/LANG_1000438	Uzbeki Arabic	
http://purl.obolibrary.org/obo/LANG_1000439	Avaric	Awarisch
http://purl.obolibrary.org/obo/LANG_1000440	Avau	
http://purl.obolibrary.org/obo/LANG_1000441	Alviri-Vidari	
http://purl.obolibrary.org/obo/LANG_1000442	Avestan	Avestisch
http://purl.obolibrary.org/obo/LANG_1000443	Avikam	
http://purl.obolibrary.org/obo/LANG_1000444	Kotava	
http://purl.obolibrary.org/obo/LANG_1000445	Eastern Egyptian Bedawi Arabic	
http://purl.obolibrary.org/obo/LANG_1000446	Angkamuthi	
http://purl.obolibrary.org/obo/LANG_1000447	Avatime	
http://purl.obolibrary.org/obo/LANG_1000448	Agavotaguerra	
http://purl.obolibrary.org/obo/LANG_1000449	Aushiri	
http://purl.obolibrary.org/obo/LANG_1000450	Au	
http://purl.obolibrary.org/obo/LANG_1000451	Avokaya	
http://purl.obolibrary.org/obo/LANG_1000452	Avá-Canoeiro	
http://purl.obolibrary.org/obo/LANG_1000453	Awadhi	Awadhi
http://purl.obolibrary.org/obo/LANG_1000454	Awa (Papua New Guinea)	
http://purl.obolibrary.org/obo/LANG_1000455	Cicipu	
http://purl.obolibrary.org/obo/LANG_1000456	Awetí	
http://purl.obolibrary.org/obo/LANG_1000457	Anguthimri	
http://purl.obolibrary.org/obo/LANG_1000458	Awbono	
http://purl.obolibrary.org/obo/LANG_1000459	Aekyom	
http://purl.obolibrary.org/obo/LANG_1000460	Awabakal	
http://purl.obolibrary.org/obo/LANG_1000461	Arawum	
http://purl.obolibrary.org/obo/LANG_1000462	Awngi	
http://purl.obolibrary.org/obo/LANG_1000463	Awak	
http://purl.obolibrary.org/obo/LANG_1000464	Awera	
http://purl.obolibrary.org/obo/LANG_1000465	South Awyu	
http://purl.obolibrary.org/obo/LANG_1000466	Araweté	
http://purl.obolibrary.org/obo/LANG_1000467	Central Awyu	
http://purl.obolibrary.org/obo/LANG_1000468	Jair Awyu	
http://purl.obolibrary.org/obo/LANG_1000469	Awun	
http://purl.obolibrary.org/obo/LANG_1000470	Awara	
http://purl.obolibrary.org/obo/LANG_1000471	Edera Awyu	
http://purl.obolibrary.org/obo/LANG_1000472	Abipon	
http://purl.obolibrary.org/obo/LANG_1000473	Ayerrerenge	
http://purl.obolibrary.org/obo/LANG_1000474	Mato Grosso Arára	
http://purl.obolibrary.org/obo/LANG_1000475	Yaka (Central African Republic)	
http://purl.obolibrary.org/obo/LANG_1000476	Lower Southern Aranda	
http://purl.obolibrary.org/obo/LANG_1000477	Middle Armenian	
http://purl.obolibrary.org/obo/LANG_1000478	Xârâgurè	
http://purl.obolibrary.org/obo/LANG_1000479	Awar	
http://purl.obolibrary.org/obo/LANG_1000480	Ayizo Gbe	
http://purl.obolibrary.org/obo/LANG_1000481	Southern Aymara	
http://purl.obolibrary.org/obo/LANG_1000482	Ayabadhu	
http://purl.obolibrary.org/obo/LANG_1000483	Ayere	
http://purl.obolibrary.org/obo/LANG_1000484	Ginyanga	
http://purl.obolibrary.org/obo/LANG_1000485	Hadrami Arabic	
http://purl.obolibrary.org/obo/LANG_1000486	Leyigha	
http://purl.obolibrary.org/obo/LANG_1000487	Akuku	
http://purl.obolibrary.org/obo/LANG_1000488	Libyan Arabic	
http://purl.obolibrary.org/obo/LANG_1000489	Aymara	Aymará-Sprache
http://purl.obolibrary.org/obo/LANG_1000490	Sanaani Arabic	
http://purl.obolibrary.org/obo/LANG_1000491	Ayoreo	
http://purl.obolibrary.org/obo/LANG_1000492	North Mesopotamian Arabic	
http://purl.obolibrary.org/obo/LANG_1000493	Ayi (Papua New Guinea)	
http://purl.obolibrary.org/obo/LANG_1000494	Central Aymara	
http://purl.obolibrary.org/obo/LANG_1000495	Sorsogon Ayta	
http://purl.obolibrary.org/obo/LANG_1000496	Magbukun Ayta	
http://purl.obolibrary.org/obo/LANG_1000497	Ayu	
http://purl.obolibrary.org/obo/LANG_1000498	Tayabas Ayta	
http://purl.obolibrary.org/obo/LANG_1000499	Mai Brat	
http://purl.obolibrary.org/obo/LANG_1000500	Azha	
http://purl.obolibrary.org/obo/LANG_1000501	South Azerbaijani	
http://purl.obolibrary.org/obo/LANG_1000502	Eastern Durango Nahuatl	
http://purl.obolibrary.org/obo/LANG_1000503	Azerbaijani	Aserbeidschanisch
http://purl.obolibrary.org/obo/LANG_1000504	San Pedro Amuzgos Amuzgo	
http://purl.obolibrary.org/obo/LANG_1000505	North Azerbaijani	
http://purl.obolibrary.org/obo/LANG_1000506	Ipalapa Amuzgo	
http://purl.obolibrary.org/obo/LANG_1000507	Western Durango Nahuatl	
http://purl.obolibrary.org/obo/LANG_1000508	Awing	
http://purl.obolibrary.org/obo/LANG_1000509	Faire Atta	
http://purl.obolibrary.org/obo/LANG_1000510	Highland Puebla Nahuatl	
http://purl.obolibrary.org/obo/LANG_1000511	Babatana	
http://purl.obolibrary.org/obo/LANG_1000512	Bainouk-Gunyuño	
http://purl.obolibrary.org/obo/LANG_1000513	Badui	
http://purl.obolibrary.org/obo/LANG_1000514	Baré	
http://purl.obolibrary.org/obo/LANG_1000515	Nubaca	
http://purl.obolibrary.org/obo/LANG_1000516	Tuki	
http://purl.obolibrary.org/obo/LANG_1000517	Bahamas Creole English	
http://purl.obolibrary.org/obo/LANG_1000518	Barakai	
http://purl.obolibrary.org/obo/LANG_1000519	Bashkir	Baschkirisch
http://purl.obolibrary.org/obo/LANG_1000520	Baluchi	Belutschisch
http://purl.obolibrary.org/obo/LANG_1000521	Bambara	Bambara-Sprache
http://purl.obolibrary.org/obo/LANG_1000522	Balinese	Balinesisch
http://purl.obolibrary.org/obo/LANG_1000523	Waimaha	
http://purl.obolibrary.org/obo/LANG_1000524	Bantawa	
http://purl.obolibrary.org/obo/LANG_1000525	Bavarian	
http://purl.obolibrary.org/obo/LANG_1000526	Basa (Cameroon)	Basaa-Sprache
http://purl.obolibrary.org/obo/LANG_1000527	Bada (Nigeria)	
http://purl.obolibrary.org/obo/LANG_1000528	Vengo	
http://purl.obolibrary.org/obo/LANG_1000529	Bambili-Bambui	
http://purl.obolibrary.org/obo/LANG_1000530	Bamun	
http://purl.obolibrary.org/obo/LANG_1000531	Batuley	
http://purl.obolibrary.org/obo/LANG_1000532	Baatonum	
http://purl.obolibrary.org/obo/LANG_1000533	Barai	
http://purl.obolibrary.org/obo/LANG_1000534	Batak Toba	
http://purl.obolibrary.org/obo/LANG_1000535	Bau	
http://purl.obolibrary.org/obo/LANG_1000536	Bangba	
http://purl.obolibrary.org/obo/LANG_1000537	Baibai	
http://purl.obolibrary.org/obo/LANG_1000538	Barama	
http://purl.obolibrary.org/obo/LANG_1000539	Bugan	
http://purl.obolibrary.org/obo/LANG_1000540	Barombi	
http://purl.obolibrary.org/obo/LANG_1000541	Ghomálá'	
http://purl.obolibrary.org/obo/LANG_1000542	Babanki	
http://purl.obolibrary.org/obo/LANG_1000543	Bats	
http://purl.obolibrary.org/obo/LANG_1000544	Babango	
http://purl.obolibrary.org/obo/LANG_1000545	Uneapa	
http://purl.obolibrary.org/obo/LANG_1000546	Northern Bobo Madaré	
http://purl.obolibrary.org/obo/LANG_1000547	West Central Banda	
http://purl.obolibrary.org/obo/LANG_1000548	Bamali	
http://purl.obolibrary.org/obo/LANG_1000549	Girawa	
http://purl.obolibrary.org/obo/LANG_1000550	Bakpinka	
http://purl.obolibrary.org/obo/LANG_1000551	Mburku	
http://purl.obolibrary.org/obo/LANG_1000552	Kulung (Nigeria)	
http://purl.obolibrary.org/obo/LANG_1000553	Karnai	
http://purl.obolibrary.org/obo/LANG_1000554	Baba	
http://purl.obolibrary.org/obo/LANG_1000555	Bubia	
http://purl.obolibrary.org/obo/LANG_1000556	Befang	
http://purl.obolibrary.org/obo/LANG_1000557	Babalia Creole Arabic	
http://purl.obolibrary.org/obo/LANG_1000558	Central Bai	
http://purl.obolibrary.org/obo/LANG_1000559	Bainouk-Samik	
http://purl.obolibrary.org/obo/LANG_1000560	Southern Balochi	
http://purl.obolibrary.org/obo/LANG_1000561	North Babar	
http://purl.obolibrary.org/obo/LANG_1000562	Bamenyam	
http://purl.obolibrary.org/obo/LANG_1000563	Bamu	
http://purl.obolibrary.org/obo/LANG_1000564	Baga Pokur	
http://purl.obolibrary.org/obo/LANG_1000565	Bariai	
http://purl.obolibrary.org/obo/LANG_1000566	Baoulé	
http://purl.obolibrary.org/obo/LANG_1000567	Bardi	
http://purl.obolibrary.org/obo/LANG_1000568	Bunuba	
http://purl.obolibrary.org/obo/LANG_1000569	Central Bikol	
http://purl.obolibrary.org/obo/LANG_1000570	Bannoni	
http://purl.obolibrary.org/obo/LANG_1000571	Bali (Nigeria)	
http://purl.obolibrary.org/obo/LANG_1000572	Kaluli	
http://purl.obolibrary.org/obo/LANG_1000573	Bali (Democratic Republic of Congo)	
http://purl.obolibrary.org/obo/LANG_1000574	Bench	
http://purl.obolibrary.org/obo/LANG_1000575	Babine	
http://purl.obolibrary.org/obo/LANG_1000576	Kohumono	
http://purl.obolibrary.org/obo/LANG_1000577	Bendi	
http://purl.obolibrary.org/obo/LANG_1000578	Awad Bing	
http://purl.obolibrary.org/obo/LANG_1000579	Shoo-Minda-Nye	
http://purl.obolibrary.org/obo/LANG_1000580	Bana	
http://purl.obolibrary.org/obo/LANG_1000581	Bacama	
http://purl.obolibrary.org/obo/LANG_1000582	Bainouk-Gunyaamolo	
http://purl.obolibrary.org/obo/LANG_1000583	Bayot	
http://purl.obolibrary.org/obo/LANG_1000584	Basap	
http://purl.obolibrary.org/obo/LANG_1000585	Emberá-Baudó	
http://purl.obolibrary.org/obo/LANG_1000586	Bunama	
http://purl.obolibrary.org/obo/LANG_1000587	Bade	
http://purl.obolibrary.org/obo/LANG_1000588	Biage	
http://purl.obolibrary.org/obo/LANG_1000589	Bonggi	
http://purl.obolibrary.org/obo/LANG_1000590	Baka (South Sudan)	
http://purl.obolibrary.org/obo/LANG_1000591	Burun	
http://purl.obolibrary.org/obo/LANG_1000592	Bai (South Sudan)	
http://purl.obolibrary.org/obo/LANG_1000593	Budukh	
http://purl.obolibrary.org/obo/LANG_1000594	Indonesian Bajau	
http://purl.obolibrary.org/obo/LANG_1000595	Buduma	
http://purl.obolibrary.org/obo/LANG_1000596	Baldemu	
http://purl.obolibrary.org/obo/LANG_1000597	Morom	
http://purl.obolibrary.org/obo/LANG_1000598	Bende	
http://purl.obolibrary.org/obo/LANG_1000599	Bahnar	
http://purl.obolibrary.org/obo/LANG_1000600	West Coast Bajau	
http://purl.obolibrary.org/obo/LANG_1000601	Burunge	
http://purl.obolibrary.org/obo/LANG_1000602	Bokoto	
http://purl.obolibrary.org/obo/LANG_1000603	Oroko	
http://purl.obolibrary.org/obo/LANG_1000604	Bodo Parja	
http://purl.obolibrary.org/obo/LANG_1000605	Baham	
http://purl.obolibrary.org/obo/LANG_1000606	Budong-Budong	
http://purl.obolibrary.org/obo/LANG_1000607	Bandjalang	
http://purl.obolibrary.org/obo/LANG_1000608	Badeshi	
http://purl.obolibrary.org/obo/LANG_1000609	Beaver	
http://purl.obolibrary.org/obo/LANG_1000610	Bebele	
http://purl.obolibrary.org/obo/LANG_1000611	Iceve-Maci	
http://purl.obolibrary.org/obo/LANG_1000612	Bedoanas	
http://purl.obolibrary.org/obo/LANG_1000613	Byangsi	
http://purl.obolibrary.org/obo/LANG_1000614	Benabena	
http://purl.obolibrary.org/obo/LANG_1000615	Belait	
http://purl.obolibrary.org/obo/LANG_1000616	Biali	
http://purl.obolibrary.org/obo/LANG_1000617	Bekati'	
http://purl.obolibrary.org/obo/LANG_1000618	Beja	Bedauye
http://purl.obolibrary.org/obo/LANG_1000619	Bebeli	
http://purl.obolibrary.org/obo/LANG_1000620	Belarusian	Weißrussisch
http://purl.obolibrary.org/obo/LANG_1000621	Bemba (Zambia)	Bemba-Sprache
http://purl.obolibrary.org/obo/LANG_1000622	Bengali	Bengali
http://purl.obolibrary.org/obo/LANG_1000623	Beami	
http://purl.obolibrary.org/obo/LANG_1000624	Besoa	
http://purl.obolibrary.org/obo/LANG_1000625	Beembe	
http://purl.obolibrary.org/obo/LANG_1000626	Besme	
http://purl.obolibrary.org/obo/LANG_1000627	Guiberoua Béte	
http://purl.obolibrary.org/obo/LANG_1000628	Blagar	
http://purl.obolibrary.org/obo/LANG_1000629	Daloa Bété	
http://purl.obolibrary.org/obo/LANG_1000630	Betawi	
http://purl.obolibrary.org/obo/LANG_1000631	Jur Modo	
http://purl.obolibrary.org/obo/LANG_1000632	Beli (Papua New Guinea)	
http://purl.obolibrary.org/obo/LANG_1000633	Bena (Tanzania)	
http://purl.obolibrary.org/obo/LANG_1000634	Bari	
http://purl.obolibrary.org/obo/LANG_1000635	Pauri Bareli	
http://purl.obolibrary.org/obo/LANG_1000636	Panyi Bai	
http://purl.obolibrary.org/obo/LANG_1000637	Bafut	
http://purl.obolibrary.org/obo/LANG_1000638	Betaf	
http://purl.obolibrary.org/obo/LANG_1000639	Bofi	
http://purl.obolibrary.org/obo/LANG_1000640	Busang Kayan	
http://purl.obolibrary.org/obo/LANG_1000641	Blafe	
http://purl.obolibrary.org/obo/LANG_1000642	British Sign Language	
http://purl.obolibrary.org/obo/LANG_1000643	Bafanji	
http://purl.obolibrary.org/obo/LANG_1000644	Ban Khor Sign Language	
http://purl.obolibrary.org/obo/LANG_1000645	Banda-Ndélé	
http://purl.obolibrary.org/obo/LANG_1000646	Mmen	
http://purl.obolibrary.org/obo/LANG_1000647	Bunak	
http://purl.obolibrary.org/obo/LANG_1000648	Malba Birifor	
http://purl.obolibrary.org/obo/LANG_1000649	Beba	
http://purl.obolibrary.org/obo/LANG_1000650	Badaga	
http://purl.obolibrary.org/obo/LANG_1000651	Bazigar	
http://purl.obolibrary.org/obo/LANG_1000652	Southern Bai	
http://purl.obolibrary.org/obo/LANG_1000653	Balti	
http://purl.obolibrary.org/obo/LANG_1000654	Gahri	
http://purl.obolibrary.org/obo/LANG_1000655	Bondo	
http://purl.obolibrary.org/obo/LANG_1000656	Bantayanon	
http://purl.obolibrary.org/obo/LANG_1000657	Bagheli	
http://purl.obolibrary.org/obo/LANG_1000658	Mahasu Pahari	
http://purl.obolibrary.org/obo/LANG_1000659	Gwamhi-Wuri	
http://purl.obolibrary.org/obo/LANG_1000660	Bobongko	
http://purl.obolibrary.org/obo/LANG_1000661	Haryanvi	
http://purl.obolibrary.org/obo/LANG_1000662	Rathwi Bareli	
http://purl.obolibrary.org/obo/LANG_1000663	Bauria	
http://purl.obolibrary.org/obo/LANG_1000664	Bangandu	
http://purl.obolibrary.org/obo/LANG_1000665	Bugun	
http://purl.obolibrary.org/obo/LANG_1000666	Giangan	
http://purl.obolibrary.org/obo/LANG_1000667	Bangolan	
http://purl.obolibrary.org/obo/LANG_1000668	Bit	
http://purl.obolibrary.org/obo/LANG_1000669	Bo (Laos)	
http://purl.obolibrary.org/obo/LANG_1000670	Western Balochi	
http://purl.obolibrary.org/obo/LANG_1000671	Baga Koga	
http://purl.obolibrary.org/obo/LANG_1000672	Eastern Balochi	
http://purl.obolibrary.org/obo/LANG_1000673	Bagri	
http://purl.obolibrary.org/obo/LANG_1000674	Bawm Chin	
http://purl.obolibrary.org/obo/LANG_1000675	Tagabawa	
http://purl.obolibrary.org/obo/LANG_1000676	Bughotu	
http://purl.obolibrary.org/obo/LANG_1000677	Mbongno	
http://purl.obolibrary.org/obo/LANG_1000678	Warkay-Bipim	
http://purl.obolibrary.org/obo/LANG_1000679	Bhatri	
http://purl.obolibrary.org/obo/LANG_1000680	Balkan Gagauz Turkish	
http://purl.obolibrary.org/obo/LANG_1000681	Benggoi	
http://purl.obolibrary.org/obo/LANG_1000682	Banggai	
http://purl.obolibrary.org/obo/LANG_1000683	Bharia	
http://purl.obolibrary.org/obo/LANG_1000684	Bhili	
http://purl.obolibrary.org/obo/LANG_1000685	Biga	
http://purl.obolibrary.org/obo/LANG_1000686	Bhadrawahi	
http://purl.obolibrary.org/obo/LANG_1000687	Bhaya	
http://purl.obolibrary.org/obo/LANG_1000688	Odiai	
http://purl.obolibrary.org/obo/LANG_1000689	Binandere	
http://purl.obolibrary.org/obo/LANG_1000690	Bukharic	
http://purl.obolibrary.org/obo/LANG_1000691	Bhilali	
http://purl.obolibrary.org/obo/LANG_1000692	Bahing	
http://purl.obolibrary.org/obo/LANG_1000693	Bimin	
http://purl.obolibrary.org/obo/LANG_1000694	Bathari	
http://purl.obolibrary.org/obo/LANG_1000695	Bohtan Neo-Aramaic	
http://purl.obolibrary.org/obo/LANG_1000696	Bhojpuri	Bhojpuri
http://purl.obolibrary.org/obo/LANG_1000697	Bima	
http://purl.obolibrary.org/obo/LANG_1000698	Tukang Besi South	
http://purl.obolibrary.org/obo/LANG_1000699	Bara Malagasy	
http://purl.obolibrary.org/obo/LANG_1000700	Buwal	
http://purl.obolibrary.org/obo/LANG_1000701	Bhattiyali	
http://purl.obolibrary.org/obo/LANG_1000702	Bhunjia	
http://purl.obolibrary.org/obo/LANG_1000703	Bahau	
http://purl.obolibrary.org/obo/LANG_1000704	Biak	
http://purl.obolibrary.org/obo/LANG_1000705	Bhalay	
http://purl.obolibrary.org/obo/LANG_1000706	Bhele	
http://purl.obolibrary.org/obo/LANG_1000707	Bada (Indonesia)	
http://purl.obolibrary.org/obo/LANG_1000708	Badimaya	
http://purl.obolibrary.org/obo/LANG_1000709	Bissa	
http://purl.obolibrary.org/obo/LANG_1000710	Bikaru	
http://purl.obolibrary.org/obo/LANG_1000711	Bidiyo	
http://purl.obolibrary.org/obo/LANG_1000712	Bepour	
http://purl.obolibrary.org/obo/LANG_1000713	Biafada	
http://purl.obolibrary.org/obo/LANG_1000714	Biangai	
http://purl.obolibrary.org/obo/LANG_1000715	Vaghat-Ya-Bijim-Legeri	
http://purl.obolibrary.org/obo/LANG_1000716	Bikol	Bikol-Sprache
http://purl.obolibrary.org/obo/LANG_1000717	Bile	
http://purl.obolibrary.org/obo/LANG_1000718	Bimoba	
http://purl.obolibrary.org/obo/LANG_1000719	Bini	Edo-Sprache
http://purl.obolibrary.org/obo/LANG_1000720	Nai	
http://purl.obolibrary.org/obo/LANG_1000721	Bila	
http://purl.obolibrary.org/obo/LANG_1000722	Bipi	
http://purl.obolibrary.org/obo/LANG_1000723	Bisorio	
http://purl.obolibrary.org/obo/LANG_1000724	Bislama	Beach-la-mar
http://purl.obolibrary.org/obo/LANG_1000725	Berinomo	
http://purl.obolibrary.org/obo/LANG_1000726	Biete	
http://purl.obolibrary.org/obo/LANG_1000727	Southern Birifor	
http://purl.obolibrary.org/obo/LANG_1000728	Kol (Cameroon)	
http://purl.obolibrary.org/obo/LANG_1000729	Bijori	
http://purl.obolibrary.org/obo/LANG_1000730	Birhor	
http://purl.obolibrary.org/obo/LANG_1000731	Baloi	
http://purl.obolibrary.org/obo/LANG_1000732	Budza	
http://purl.obolibrary.org/obo/LANG_1000733	Banggarla	
http://purl.obolibrary.org/obo/LANG_1000734	Bariji	
http://purl.obolibrary.org/obo/LANG_1000735	Biao-Jiao Mien	
http://purl.obolibrary.org/obo/LANG_1000736	Barzani Jewish Neo-Aramaic	
http://purl.obolibrary.org/obo/LANG_1000737	Bidyogo	
http://purl.obolibrary.org/obo/LANG_1000738	Bahinemo	
http://purl.obolibrary.org/obo/LANG_1000739	Burji	
http://purl.obolibrary.org/obo/LANG_1000740	Kanauji	
http://purl.obolibrary.org/obo/LANG_1000741	Barok	
http://purl.obolibrary.org/obo/LANG_1000742	Bulu (Papua New Guinea)	
http://purl.obolibrary.org/obo/LANG_1000743	Bajelani	
http://purl.obolibrary.org/obo/LANG_1000744	Banjar	
http://purl.obolibrary.org/obo/LANG_1000745	Mid-Southern Banda	
http://purl.obolibrary.org/obo/LANG_1000746	Fanamaket	
http://purl.obolibrary.org/obo/LANG_1000747	Binumarien	
http://purl.obolibrary.org/obo/LANG_1000748	Bajan	
http://purl.obolibrary.org/obo/LANG_1000749	Balanta-Ganja	
http://purl.obolibrary.org/obo/LANG_1000750	Busuu	
http://purl.obolibrary.org/obo/LANG_1000751	Bedjond	
http://purl.obolibrary.org/obo/LANG_1000752	Bakwé	
http://purl.obolibrary.org/obo/LANG_1000753	Banao Itneg	
http://purl.obolibrary.org/obo/LANG_1000754	Bayali	
http://purl.obolibrary.org/obo/LANG_1000755	Baruga	
http://purl.obolibrary.org/obo/LANG_1000756	Kyak	
http://purl.obolibrary.org/obo/LANG_1000757	Baka (Cameroon)	
http://purl.obolibrary.org/obo/LANG_1000758	Binukid	
http://purl.obolibrary.org/obo/LANG_1000759	Beeke	
http://purl.obolibrary.org/obo/LANG_1000760	Buraka	
http://purl.obolibrary.org/obo/LANG_1000761	Bakoko	
http://purl.obolibrary.org/obo/LANG_1000762	Baki	
http://purl.obolibrary.org/obo/LANG_1000763	Pande	
http://purl.obolibrary.org/obo/LANG_1000764	Brokskat	
http://purl.obolibrary.org/obo/LANG_1000765	Berik	
http://purl.obolibrary.org/obo/LANG_1000766	Kom (Cameroon)	
http://purl.obolibrary.org/obo/LANG_1000767	Bukitan	
http://purl.obolibrary.org/obo/LANG_1000768	Kwa'	
http://purl.obolibrary.org/obo/LANG_1000769	Boko (Democratic Republic of Congo)	
http://purl.obolibrary.org/obo/LANG_1000770	Bakairí	
http://purl.obolibrary.org/obo/LANG_1000771	Bakumpai	
